Day,Hour,Condition,Temperature,Wind,Relative_hum,Pressure
Wednesday 9 August 2023,03:00,Clear,27°,2,30%,1017 hPa
Wednesday 9 August 2023,03:30,Clear,27°,4,34%,1017 hPa
Wednesday 9 August 2023,04:00,Clear,26°,6,37%,1017 hPa
Wednesday 9 August 2023,04:30,Clear,25°,9,36%,1017 hPa
Wednesday 9 August 2023,05:00,Clear,26°,6,34%,1017 hPa
Wednesday 9 August 2023,05:30,Clear,25°,Calm,36%,1017 hPa
Wednesday 9 August 2023,06:00,Clear,25°,2,39%,1018 hPa
Wednesday 9 August 2023,06:30,Clear,24°,Calm,41%,1018 hPa
Wednesday 9 August 2023,07:00,Clear,23°,7,44%,1018 hPa
Wednesday 9 August 2023,07:30,Clear,23°,9,44%,1019 hPa
Wednesday 9 August 2023,08:00,Clear,24°,7,41%,1019 hPa
Wednesday 9 August 2023,08:30,Clear,24°,4,41%,1019 hPa
Wednesday 9 August 2023,09:00,Clear,25°,4,41%,1020 hPa
Wednesday 9 August 2023,09:30,Clear,26°,4,39%,1020 hPa
Wednesday 9 August 2023,10:00,Clear,28°,4,35%,1020 hPa
Wednesday 9 August 2023,10:30,Clear,29°,4,35%,1020 hPa
Wednesday 9 August 2023,11:00,Clear,30°,6,38%,1020 hPa
Wednesday 9 August 2023,11:30,Clear,31°,6,36%,1020 hPa
Wednesday 9 August 2023,12:00,Clear,32°,4,34%,1019 hPa
Wednesday 9 August 2023,12:30,Clear,34°,7,30%,1019 hPa
Wednesday 9 August 2023,13:00,Clear,35°,9,27%,1019 hPa
Wednesday 9 August 2023,13:30,Clear,35°,6,28%,1019 hPa
Wednesday 9 August 2023,14:00,Clear,37°,11,24%,1019 hPa
Wednesday 9 August 2023,14:30,Clear,38°,13,21%,1019 hPa
Wednesday 9 August 2023,15:00,Clear,39°,11,>,41 20% 1018 hPa
Wednesday 9 August 2023,15:30,Clear,39°,13,19%,1018 hPa
Wednesday 9 August 2023,16:00,Clear,40°,19,19%,1018 hPa
Wednesday 9 August 2023,16:30,Clear,40°,17,19%,1018 hPa
Wednesday 9 August 2023,17:00,Clear,40°,22,>,46 18% 1018 hPa
Wednesday 9 August 2023,17:30,Clear,40°,19,>,41 18% 1018 hPa
Wednesday 9 August 2023,18:00,Clear,40°,24,18%,1018 hPa
Wednesday 9 August 2023,18:30,Clear,40°,24,17%,1018 hPa
Wednesday 9 August 2023,19:00,Clear,40°,28,16%,1018 hPa
Wednesday 9 August 2023,19:30,Clear,39°,24,18%,1018 hPa
Wednesday 9 August 2023,20:00,Clear,38°,11,19%,1017 hPa
Wednesday 9 August 2023,20:30,Clear,38°,11,20%,1018 hPa
Wednesday 9 August 2023,21:00,Clear,37°,9,22%,1018 hPa
Wednesday 9 August 2023,21:30,Clear,37°,9,22%,1018 hPa
Wednesday 9 August 2023,22:00,Clear,37°,9,22%,1018 hPa
Wednesday 9 August 2023,22:30,Clear,36°,13,25%,1019 hPa
Wednesday 9 August 2023,23:00,Clear,35°,15,28%,1019 hPa
Wednesday 9 August 2023,23:30,Clear,35°,17,27%,1019 hPa
Thursday 10 August 2023,00:00,Clear,34°,11,30%,1019 hPa
Thursday 10 August 2023,00:30,Clear,34°,6,30%,1020 hPa
Thursday 10 August 2023,01:00,Clear,33°,11,32%,1020 hPa
Thursday 10 August 2023,01:30,Clear,32°,6,34%,1020 hPa
Thursday 10 August 2023,02:00,Clear,30°,2,38%,1020 hPa
Thursday 10 August 2023,02:30,Clear,30°,4,38%,1020 hPa
Thursday 10 August 2023,03:00,Clear,29°,7,40%,1020 hPa
Thursday 10 August 2023,03:30,Clear,28°,4,42%,1020 hPa
Thursday 10 August 2023,04:00,Clear,28°,4,42%,1019 hPa
Thursday 10 August 2023,04:30,Clear,26°,2,48%,1019 hPa
Thursday 10 August 2023,05:00,Fair,26°,9,48%,1019 hPa
Thursday 10 August 2023,05:30,Fair,28°,9,40%,1019 hPa
Thursday 10 August 2023,06:00,Clear,26°,4,45%,1020 hPa
Thursday 10 August 2023,06:30,Clear,26°,4,42%,1020 hPa
Thursday 10 August 2023,07:00,Clear,25°,7,44%,1020 hPa
Thursday 10 August 2023,07:30,Clear,25°,4,39%,1020 hPa
Thursday 10 August 2023,08:00,Clear,26°,11,37%,1020 hPa
Thursday 10 August 2023,08:30,Clear,26°,9,34%,1021 hPa
Thursday 10 August 2023,09:00,Clear,27°,11,32%,1021 hPa
Thursday 10 August 2023,09:30,Clear,27°,9,34%,1021 hPa
Thursday 10 August 2023,10:00,Clear,28°,7,32%,1021 hPa
Thursday 10 August 2023,10:30,Clear,29°,9,31%,1021 hPa
Thursday 10 August 2023,11:00,Clear,31°,9,29%,1021 hPa
Thursday 10 August 2023,11:30,Clear,32°,11,26%,1021 hPa
Thursday 10 August 2023,12:00,Clear,32°,9,26%,1022 hPa
Thursday 10 August 2023,12:30,Clear,34°,9,22%,1021 hPa
Thursday 10 August 2023,13:00,Clear,35°,13,>,39 18% 1021 hPa
Thursday 10 August 2023,13:30,Clear,35°,13,17%,1021 hPa
Thursday 10 August 2023,14:00,Clear,36°,7,16%,1021 hPa
Thursday 10 August 2023,14:30,Clear,37°,7,14%,1021 hPa
Thursday 10 August 2023,15:00,Clear,37°,7,14%,1020 hPa
Thursday 10 August 2023,15:30,Clear,38°,13,>,32 13% 1020 hPa
Thursday 10 August 2023,16:00,Clear,38°,13,12%,1020 hPa
Thursday 10 August 2023,16:30,Clear,38°,9,>,28 12% 1020 hPa
Thursday 10 August 2023,17:00,Clear,39°,13,10%,1020 hPa
Thursday 10 August 2023,17:30,Clear,39°,17,>,39 9% 1020 hPa
Thursday 10 August 2023,18:00,Clear,39°,11,8%,1020 hPa
Thursday 10 August 2023,18:30,Clear,39°,24,9%,1020 hPa
Thursday 10 August 2023,19:00,Clear,39°,24,9%,1020 hPa
Thursday 10 August 2023,19:30,Clear,38°,17,9%,1020 hPa
Thursday 10 August 2023,20:00,Clear,38°,17,9%,1020 hPa
Thursday 10 August 2023,20:30,Clear,37°,15,10%,1020 hPa
Thursday 10 August 2023,21:00,Clear,36°,19,9%,1020 hPa
Thursday 10 August 2023,21:30,Clear,34°,11,11%,1021 hPa
Thursday 10 August 2023,22:00,Clear,33°,11,11%,1021 hPa
Thursday 10 August 2023,22:30,Clear,31°,9,13%,1021 hPa
Thursday 10 August 2023,23:00,Clear,30°,7,13%,1022 hPa
Thursday 10 August 2023,23:30,Clear,30°,11,13%,1022 hPa
Friday 11 August 2023,00:00,Clear,29°,6,15%,1022 hPa
Friday 11 August 2023,00:30,Clear,28°,2,16%,1022 hPa
Friday 11 August 2023,01:00,Clear,26°,7,17%,1022 hPa
Friday 11 August 2023,01:30,Clear,25°,2,19%,1022 hPa
Friday 11 August 2023,02:00,Clear,25°,2,19%,1022 hPa
Friday 11 August 2023,02:30,Clear,25°,4,19%,1022 hPa
Friday 11 August 2023,03:00,Clear,24°,2,24%,1022 hPa
Friday 11 August 2023,03:30,Clear,23°,6,25%,1022 hPa
Friday 11 August 2023,04:00,Clear,23°,7,29%,1022 hPa
Friday 11 August 2023,04:30,Clear,23°,9,31%,1022 hPa
Friday 11 August 2023,05:00,Clear,23°,9,31%,1022 hPa
Friday 11 August 2023,05:30,Clear,23°,7,31%,1022 hPa
Friday 11 August 2023,06:00,Clear,22°,9,35%,1022 hPa
Friday 11 August 2023,06:30,Clear,22°,11,31%,1022 hPa
Friday 11 August 2023,07:00,Clear,22°,9,33%,1023 hPa
Friday 11 August 2023,07:30,Clear,21°,6,33%,1023 hPa
Friday 11 August 2023,08:00,Clear,21°,4,35%,1023 hPa
Friday 11 August 2023,08:30,Clear,22°,4,33%,1023 hPa
Friday 11 August 2023,09:00,Clear,24°,2,29%,1023 hPa
Friday 11 August 2023,09:30,Clear,25°,2,32%,1024 hPa
Friday 11 August 2023,10:00,Clear,26°,2,32%,1024 hPa
Friday 11 August 2023,10:30,Clear,27°,6,32%,1024 hPa
Friday 11 August 2023,11:00,Clear,29°,4,31%,1024 hPa
Friday 11 August 2023,11:30,Clear,30°,4,31%,1024 hPa
Friday 11 August 2023,12:00,Clear,31°,6,29%,1024 hPa
Friday 11 August 2023,12:30,Clear,32°,4,28%,1023 hPa
Friday 11 August 2023,13:00,Clear,34°,4,23%,1023 hPa
Friday 11 August 2023,13:30,Clear,34°,9,22%,1023 hPa
Friday 11 August 2023,14:00,Clear,36°,4,17%,1023 hPa
Friday 11 August 2023,14:30,Clear,36°,6,17%,1022 hPa
Friday 11 August 2023,15:00,Clear,38°,4,14%,1022 hPa
Friday 11 August 2023,15:30,Clear,37°,6,14%,1022 hPa
Friday 11 August 2023,16:00,Clear,38°,4,14%,1021 hPa
Friday 11 August 2023,16:30,Clear,39°,6,13%,1021 hPa
Friday 11 August 2023,17:00,Clear,38°,6,13%,1021 hPa
Friday 11 August 2023,17:30,Clear,39°,9,13%,1020 hPa
Friday 11 August 2023,18:00,Clear,39°,6,13%,1020 hPa
Friday 11 August 2023,18:30,Clear,39°,7,12%,1020 hPa
Friday 11 August 2023,19:00,Clear,39°,6,12%,1020 hPa
Friday 11 August 2023,19:30,Clear,39°,7,12%,1019 hPa
Friday 11 August 2023,20:00,Clear,39°,9,12%,1019 hPa
Friday 11 August 2023,20:30,Clear,38°,15,>,33 12% 1019 hPa
Friday 11 August 2023,21:00,Clear,37°,15,13%,1019 hPa
Friday 11 August 2023,21:30,Clear,36°,11,15%,1020 hPa
Friday 11 August 2023,22:00,Clear,36°,11,14%,1020 hPa
Friday 11 August 2023,22:30,Clear,33°,2,16%,1020 hPa
Friday 11 August 2023,23:00,Clear,32°,7,17%,1020 hPa
Friday 11 August 2023,23:30,Clear,31°,7,17%,1021 hPa
Saturday 12 August 2023,00:00,Clear,31°,7,18%,1021 hPa
Saturday 12 August 2023,00:30,Clear,29°,6,20%,1021 hPa
Saturday 12 August 2023,01:00,Clear,29°,11,20%,1021 hPa
Saturday 12 August 2023,01:30,Clear,29°,11,22%,1021 hPa
Saturday 12 August 2023,02:00,Clear,28°,11,23%,1021 hPa
Saturday 12 August 2023,02:30,Clear,26°,4,26%,1021 hPa
Saturday 12 August 2023,03:00,Clear,25°,4,28%,1021 hPa
Saturday 12 August 2023,03:30,Clear,24°,6,31%,1021 hPa
Saturday 12 August 2023,04:00,Clear,24°,7,29%,1020 hPa
Saturday 12 August 2023,04:30,Clear,26°,2,26%,1020 hPa
Saturday 12 August 2023,05:00,Clear,26°,6,28%,1020 hPa
Saturday 12 August 2023,05:30,Clear,24°,4,31%,1020 hPa
Saturday 12 August 2023,06:00,Clear,22°,6,35%,1020 hPa
Saturday 12 August 2023,06:30,Clear,23°,6,36%,1020 hPa
Saturday 12 August 2023,07:00,Clear,22°,2,38%,1020 hPa
Saturday 12 August 2023,07:30,Clear,22°,7,35%,1020 hPa
Saturday 12 August 2023,08:00,Clear,23°,2,33%,1020 hPa
Saturday 12 August 2023,08:30,Clear,25°,4,32%,1021 hPa
Saturday 12 August 2023,09:00,Clear,26°,4,30%,1021 hPa
Saturday 12 August 2023,09:30,Clear,27°,7,28%,1021 hPa
Saturday 12 August 2023,10:00,Clear,28°,6,28%,1021 hPa
Saturday 12 August 2023,10:30,Clear,29°,6,29%,1021 hPa
Saturday 12 August 2023,11:00,Clear,31°,6,29%,1021 hPa
Saturday 12 August 2023,11:30,Clear,31°,6,29%,1021 hPa
Saturday 12 August 2023,12:00,Clear,32°,9,29%,1021 hPa
Saturday 12 August 2023,12:30,Clear,33°,7,28%,1021 hPa
Saturday 12 August 2023,13:00,Clear,34°,4,26%,1020 hPa
Saturday 12 August 2023,13:30,Clear,35°,6,25%,1020 hPa
Saturday 12 August 2023,14:00,Clear,35°,6,25%,1020 hPa
Saturday 12 August 2023,14:30,Clear,36°,7,22%,1020 hPa
Saturday 12 August 2023,15:00,Clear,36°,11,19%,1019 hPa
Saturday 12 August 2023,15:30,Clear,37°,7,16%,1019 hPa
Saturday 12 August 2023,16:00,Clear,37°,7,17%,1019 hPa
Saturday 12 August 2023,16:30,Clear,37°,13,18%,1018 hPa
Saturday 12 August 2023,17:00,Clear,38°,4,17%,1018 hPa
Saturday 12 August 2023,17:30,Clear,37°,11,18%,1018 hPa
Saturday 12 August 2023,18:00,Clear,38°,9,17%,1017 hPa
Saturday 12 August 2023,18:30,Clear,38°,6,17%,1017 hPa
Saturday 12 August 2023,19:00,Clear,38°,7,17%,1017 hPa
Saturday 12 August 2023,19:30,Clear,38°,11,16%,1017 hPa
Saturday 12 August 2023,20:00,Clear,38°,11,>,33 16% 1016 hPa
Saturday 12 August 2023,20:30,Clear,37°,13,17%,1016 hPa
Saturday 12 August 2023,21:00,Clear,36°,11,17%,1016 hPa
Saturday 12 August 2023,21:30,Clear,35°,11,18%,1017 hPa
Saturday 12 August 2023,22:00,Clear,35°,11,18%,1017 hPa
Saturday 12 August 2023,22:30,Clear,34°,9,19%,1017 hPa
Saturday 12 August 2023,23:00,Clear,34°,9,19%,1017 hPa
Saturday 12 August 2023,23:30,Clear,34°,7,22%,1017 hPa
Sunday 13 August 2023,00:00,Clear,33°,9,23%,1017 hPa
Sunday 13 August 2023,00:30,Clear,30°,9,27%,1017 hPa
Sunday 13 August 2023,01:00,Clear,30°,7,25%,1017 hPa
Sunday 13 August 2023,01:30,Clear,29°,Calm,29%,1017 hPa
Sunday 13 August 2023,02:00,Clear,29°,4,27%,1017 hPa
Sunday 13 August 2023,02:30,Clear,28°,4,28%,1017 hPa
Sunday 13 August 2023,03:00,Clear,28°,7,30%,1017 hPa
Sunday 13 August 2023,03:30,Clear,27°,6,32%,1017 hPa
Sunday 13 August 2023,04:00,Clear,26°,4,34%,1017 hPa
Sunday 13 August 2023,04:30,Clear,25°,4,36%,1017 hPa
Sunday 13 August 2023,05:00,Clear,24°,2,38%,1017 hPa
Sunday 13 August 2023,05:30,Clear,24°,4,38%,1016 hPa
Sunday 13 August 2023,06:00,Clear,23°,6,41%,1017 hPa
Sunday 13 August 2023,06:30,Clear,23°,4,41%,1017 hPa
Sunday 13 August 2023,07:00,Clear,23°,Calm,41%,1017 hPa
Sunday 13 August 2023,07:30,Clear,23°,4,47%,1017 hPa
Sunday 13 August 2023,08:00,Clear,23°,6,53%,1017 hPa
Sunday 13 August 2023,08:30,Clear,24°,7,57%,1018 hPa
Sunday 13 August 2023,09:00,Clear,25°,7,61%,1018 hPa
Sunday 13 August 2023,09:30,Clear,25°,9,61%,1018 hPa
Sunday 13 August 2023,10:00,Clear,26°,9,58%,1018 hPa
Sunday 13 August 2023,10:30,Clear,27°,7,58%,1018 hPa
Sunday 13 August 2023,11:00,Clear,28°,9,51%,1018 hPa
Sunday 13 August 2023,11:30,Clear,29°,6,48%,1018 hPa
Sunday 13 August 2023,12:00,Clear,30°,9,46%,1017 hPa
Sunday 13 August 2023,12:30,Clear,31°,9,43%,1017 hPa
Sunday 13 August 2023,13:00,Clear,32°,9,38%,1017 hPa
Sunday 13 August 2023,13:30,Clear,33°,6,36%,1016 hPa
Sunday 13 August 2023,14:00,Clear,35°,17,25%,1016 hPa
Sunday 13 August 2023,14:30,Clear,35°,9,25%,1016 hPa
Sunday 13 August 2023,15:00,Clear,36°,15,21%,1015 hPa
Sunday 13 August 2023,15:30,Clear,37°,19,>,44 20% 1015 hPa
Sunday 13 August 2023,16:00,Clear,37°,15,21%,1014 hPa
Sunday 13 August 2023,16:30,Clear,38°,17,16%,1014 hPa
Sunday 13 August 2023,17:00,Clear,38°,22,16%,1013 hPa
Sunday 13 August 2023,17:30,Clear,39°,26,15%,1013 hPa
Sunday 13 August 2023,18:00,Clear,38°,19,17%,1013 hPa
Sunday 13 August 2023,18:30,Clear,38°,24,17%,1012 hPa
Sunday 13 August 2023,19:00,Clear,38°,24,19%,1012 hPa
Sunday 13 August 2023,19:30,Clear,37°,26,17%,1012 hPa
Sunday 13 August 2023,20:00,Clear,37°,24,12%,1012 hPa
Sunday 13 August 2023,20:30,Clear,36°,22,11%,1013 hPa
Sunday 13 August 2023,21:00,Clear,35°,24,13%,1013 hPa
Sunday 13 August 2023,21:30,Clear,34°,19,15%,1013 hPa
Sunday 13 August 2023,22:00,Clear,33°,17,20%,1013 hPa
Sunday 13 August 2023,22:30,Clear,32°,11,21%,1013 hPa
Sunday 13 August 2023,23:00,Clear,32°,7,18%,1014 hPa
Sunday 13 August 2023,23:30,Clear,31°,4,18%,1014 hPa
Monday 14 August 2023,00:00,Clear,31°,7,16%,1014 hPa
Monday 14 August 2023,00:30,Clear,30°,6,17%,1014 hPa
Monday 14 August 2023,01:00,Clear,27°,11,26%,1014 hPa
Monday 14 August 2023,01:30,Clear,26°,11,28%,1014 hPa
Monday 14 August 2023,02:00,Clear,25°,4,30%,1014 hPa
Monday 14 August 2023,02:30,Clear,24°,4,29%,1014 hPa
Monday 14 August 2023,03:00,Clear,26°,6,24%,1014 hPa
Monday 14 August 2023,03:30,Clear,25°,4,24%,1014 hPa
Monday 14 August 2023,04:00,Clear,24°,6,25%,1014 hPa
Monday 14 August 2023,04:30,Clear,24°,7,27%,1014 hPa
Monday 14 August 2023,05:00,Clear,22°,2,29%,1014 hPa
Monday 14 August 2023,05:30,Clear,21°,6,33%,1014 hPa
Monday 14 August 2023,06:00,Clear,21°,6,35%,1014 hPa
Monday 14 August 2023,06:30,Clear,20°,6,35%,1014 hPa
Monday 14 August 2023,07:00,Clear,20°,6,35%,1015 hPa
Monday 14 August 2023,07:30,Clear,19°,7,40%,1015 hPa
Monday 14 August 2023,08:00,Clear,19°,6,40%,1015 hPa
Monday 14 August 2023,08:30,Clear,20°,6,37%,1015 hPa
Monday 14 August 2023,09:00,Clear,22°,4,33%,1015 hPa
Monday 14 August 2023,09:30,Clear,23°,6,33%,1016 hPa
Monday 14 August 2023,10:00,Clear,25°,4,36%,1016 hPa
Monday 14 August 2023,10:30,Clear,27°,4,37%,1016 hPa
Monday 14 August 2023,11:00,Clear,28°,6,35%,1016 hPa
Monday 14 August 2023,11:30,Clear,29°,9,31%,1016 hPa
Monday 14 August 2023,12:00,Clear,30°,11,27%,1016 hPa
Monday 14 August 2023,12:30,Clear,31°,11,>,30 24% 1015 hPa
Monday 14 August 2023,13:00,Clear,32°,17,>,39 21% 1015 hPa
Monday 14 August 2023,13:30,Clear,32°,19,>,43 21% 1015 hPa
Monday 14 August 2023,14:00,Clear,33°,20,>,39 19% 1015 hPa
Monday 14 August 2023,14:30,Clear,34°,19,18%,1015 hPa
Monday 14 August 2023,15:00,Clear,34°,22,15%,1014 hPa
Monday 14 August 2023,15:30,Clear,35°,17,14%,1014 hPa
Monday 14 August 2023,16:00,Clear,36°,19,>,46 13% 1014 hPa
Monday 14 August 2023,16:30,Clear,36°,15,13%,1014 hPa
Monday 14 August 2023,17:00,Clear,36°,15,>,35 15% 1013 hPa
Monday 14 August 2023,17:30,Clear,35°,19,14%,1013 hPa
Monday 14 August 2023,18:00,Clear,36°,19,13%,1013 hPa
Monday 14 August 2023,18:30,Clear,36°,13,13%,1013 hPa
Monday 14 August 2023,19:00,Clear,36°,19,13%,1013 hPa
Monday 14 August 2023,19:30,Clear,35°,15,>,39 13% 1013 hPa
Monday 14 August 2023,20:00,Clear,35°,20,10%,1013 hPa
Monday 14 August 2023,20:30,Clear,35°,17,>,37 10% 1013 hPa
Monday 14 August 2023,21:00,Clear,34°,15,11%,1013 hPa
Monday 14 August 2023,21:30,Clear,33°,13,10%,1013 hPa
Monday 14 August 2023,22:00,Clear,32°,9,11%,1014 hPa
Monday 14 August 2023,22:30,Clear,32°,9,12%,1014 hPa
Monday 14 August 2023,23:00,Clear,32°,9,12%,1014 hPa
Monday 14 August 2023,23:30,Clear,31°,6,14%,1014 hPa
Tuesday 15 August 2023,00:00,Clear,29°,6,15%,1014 hPa
Tuesday 15 August 2023,00:30,Clear,28°,9,17%,1014 hPa
Tuesday 15 August 2023,01:00,Clear,26°,2,20%,1014 hPa
Tuesday 15 August 2023,01:30,Clear,25°,6,21%,1014 hPa
Tuesday 15 August 2023,02:00,Clear,23°,7,22%,1015 hPa
Tuesday 15 August 2023,02:30,Clear,23°,6,20%,1015 hPa
Tuesday 15 August 2023,03:00,Clear,22°,4,21%,1015 hPa
Tuesday 15 August 2023,03:30,Clear,21°,4,23%,1015 hPa
Tuesday 15 August 2023,04:00,Clear,20°,2,26%,1015 hPa
Tuesday 15 August 2023,04:30,Clear,21°,6,25%,1015 hPa
Tuesday 15 August 2023,05:00,Clear,20°,7,26%,1015 hPa
Tuesday 15 August 2023,05:30,Clear,20°,6,26%,1015 hPa
Tuesday 15 August 2023,06:00,Clear,19°,2,28%,1015 hPa
Tuesday 15 August 2023,06:30,Clear,19°,4,30%,1015 hPa
Tuesday 15 August 2023,07:00,Clear,18°,6,30%,1015 hPa
Tuesday 15 August 2023,07:30,Clear,18°,6,32%,1016 hPa
Tuesday 15 August 2023,08:00,Clear,19°,6,30%,1016 hPa
Tuesday 15 August 2023,08:30,Clear,20°,7,28%,1016 hPa
Tuesday 15 August 2023,09:00,Clear,20°,6,28%,1017 hPa
Tuesday 15 August 2023,09:30,Clear,22°,2,27%,1017 hPa
Tuesday 15 August 2023,10:00,Clear,24°,4,29%,1017 hPa
Tuesday 15 August 2023,10:30,Clear,26°,4,32%,1017 hPa
Tuesday 15 August 2023,11:00,Clear,26°,4,32%,1017 hPa
Tuesday 15 August 2023,11:30,Clear,28°,2,28%,1017 hPa
Tuesday 15 August 2023,12:00,Clear,30°,2,27%,1016 hPa
Tuesday 15 August 2023,12:30,Clear,31°,6,26%,1016 hPa
Tuesday 15 August 2023,13:00,Clear,31°,9,26%,1016 hPa
Tuesday 15 August 2023,13:30,Clear,33°,9,23%,1016 hPa
Tuesday 15 August 2023,14:00,Clear,33°,11,>,32 20% 1015 hPa
Tuesday 15 August 2023,14:30,Clear,35°,13,>,44 16% 1015 hPa
Tuesday 15 August 2023,15:00,Clear,35°,7,>,33 16% 1015 hPa
Tuesday 15 August 2023,15:30,Clear,35°,15,16%,1015 hPa
Tuesday 15 August 2023,16:00,Clear,35°,13,13%,1014 hPa
Tuesday 15 August 2023,16:30,Clear,35°,13,13%,1014 hPa
Tuesday 15 August 2023,17:00,Clear,36°,22,12%,1014 hPa
Tuesday 15 August 2023,17:30,Clear,37°,15,12%,1014 hPa
Tuesday 15 August 2023,18:00,Clear,37°,13,11%,1014 hPa
Tuesday 15 August 2023,18:30,Clear,36°,17,11%,1013 hPa
Tuesday 15 August 2023,19:00,Clear,36°,17,12%,1013 hPa
Tuesday 15 August 2023,19:30,Clear,35°,11,12%,1013 hPa
Tuesday 15 August 2023,20:00,Clear,35°,13,13%,1013 hPa
Tuesday 15 August 2023,20:30,Clear,34°,17,13%,1013 hPa
Tuesday 15 August 2023,21:00,Clear,34°,15,14%,1013 hPa
Tuesday 15 August 2023,21:30,Clear,33°,13,14%,1014 hPa
Tuesday 15 August 2023,22:00,Clear,33°,15,15%,1014 hPa
Tuesday 15 August 2023,22:30,Clear,32°,11,16%,1014 hPa
Tuesday 15 August 2023,23:00,Clear,32°,13,16%,1014 hPa
Tuesday 15 August 2023,23:30,Clear,31°,15,17%,1014 hPa
Wednesday 16 August 2023,00:00,Clear,30°,7,19%,1015 hPa
Wednesday 16 August 2023,00:30,Clear,28°,4,22%,1015 hPa
Wednesday 16 August 2023,01:00,Clear,27°,4,23%,1015 hPa
Wednesday 16 August 2023,01:30,Clear,26°,7,26%,1015 hPa
Wednesday 16 August 2023,02:00,Clear,26°,6,24%,1015 hPa
Wednesday 16 August 2023,02:30,Clear,25°,4,28%,1014 hPa
Wednesday 16 August 2023,03:00,Clear,23°,Calm,29%,1014 hPa
Wednesday 16 August 2023,03:30,Fair,24°,6,27%,1015 hPa
Wednesday 16 August 2023,04:00,Fair,23°,6,29%,1015 hPa
Wednesday 16 August 2023,04:30,Clear,22°,2,31%,1015 hPa
Wednesday 16 August 2023,05:00,Fair,21°,4,33%,1015 hPa
Wednesday 16 August 2023,05:30,Fair,20°,4,35%,1015 hPa
Wednesday 16 August 2023,06:00,Clear,20°,4,35%,1015 hPa
Wednesday 16 August 2023,06:30,Clear,19°,7,37%,1015 hPa
Wednesday 16 August 2023,07:00,Clear,19°,7,37%,1015 hPa
Wednesday 16 August 2023,07:30,Clear,19°,9,37%,1016 hPa
Wednesday 16 August 2023,08:00,Clear,19°,7,40%,1016 hPa
Wednesday 16 August 2023,08:30,Clear,20°,7,37%,1016 hPa
Wednesday 16 August 2023,09:00,Clear,21°,4,35%,1016 hPa
Wednesday 16 August 2023,09:30,Clear,24°,Calm,31%,1017 hPa
Wednesday 16 August 2023,10:00,Clear,24°,4,34%,1017 hPa
Wednesday 16 August 2023,10:30,Clear,25°,4,39%,1017 hPa
Wednesday 16 August 2023,11:00,Clear,27°,4,37%,1017 hPa
Wednesday 16 August 2023,11:30,Clear,28°,4,35%,1017 hPa
Wednesday 16 August 2023,12:00,Clear,29°,4,33%,1016 hPa
Wednesday 16 August 2023,12:30,Clear,30°,6,31%,1016 hPa
Wednesday 16 August 2023,13:00,Clear,31°,7,22%,1016 hPa
Wednesday 16 August 2023,13:30,Clear,33°,9,23%,1016 hPa
Wednesday 16 August 2023,14:00,Clear,33°,15,19%,1015 hPa
Wednesday 16 August 2023,14:30,Clear,34°,15,18%,1015 hPa
Wednesday 16 August 2023,15:00,Clear,34°,13,18%,1015 hPa
Wednesday 16 August 2023,15:30,Clear,36°,13,>,37 14% 1015 hPa
Wednesday 16 August 2023,16:00,Clear,35°,11,16%,1014 hPa
Wednesday 16 August 2023,16:30,Clear,35°,22,14%,1014 hPa
Wednesday 16 August 2023,17:00,Clear,35°,13,14%,1014 hPa
Wednesday 16 August 2023,17:30,Clear,35°,22,16%,1014 hPa
Wednesday 16 August 2023,18:00,Clear,35°,15,14%,1014 hPa
Wednesday 16 August 2023,18:30,Clear,35°,11,>,30 16% 1014 hPa
Wednesday 16 August 2023,19:00,Clear,36°,13,15%,1013 hPa
Wednesday 16 August 2023,19:30,Clear,35°,13,17%,1013 hPa
Wednesday 16 August 2023,20:00,Clear,35°,19,17%,1013 hPa
Wednesday 16 August 2023,20:30,Clear,34°,13,16%,1013 hPa
Wednesday 16 August 2023,21:00,Clear,34°,13,16%,1013 hPa
Wednesday 16 August 2023,21:30,Clear,33°,11,17%,1014 hPa
Wednesday 16 August 2023,22:00,Clear,33°,9,17%,1014 hPa
Wednesday 16 August 2023,22:30,Clear,32°,9,20%,1014 hPa
Wednesday 16 August 2023,23:00,Clear,32°,13,21%,1014 hPa
Wednesday 16 August 2023,23:30,Clear,31°,9,22%,1014 hPa
Thursday 17 August 2023,00:00,Clear,30°,7,24%,1014 hPa
Thursday 17 August 2023,00:30,Clear,29°,7,25%,1014 hPa
Thursday 17 August 2023,01:00,Clear,27°,7,26%,1014 hPa
Thursday 17 August 2023,01:30,Clear,25°,2,30%,1014 hPa
Thursday 17 August 2023,02:00,Clear,24°,4,29%,1015 hPa
Thursday 17 August 2023,02:30,Clear,23°,Calm,31%,1015 hPa
Thursday 17 August 2023,03:00,Clear,23°,6,31%,1015 hPa
Thursday 17 August 2023,03:30,Clear,22°,7,33%,1015 hPa
Thursday 17 August 2023,04:00,Clear,22°,4,33%,1015 hPa
Thursday 17 August 2023,04:30,Clear,21°,6,35%,1015 hPa
Thursday 17 August 2023,05:00,Clear,21°,4,35%,1015 hPa
Thursday 17 August 2023,05:30,Clear,21°,4,35%,1015 hPa
Thursday 17 August 2023,06:00,Clear,20°,6,37%,1015 hPa
Thursday 17 August 2023,06:30,Clear,20°,6,37%,1015 hPa
Thursday 17 August 2023,07:00,Clear,19°,6,40%,1015 hPa
Thursday 17 August 2023,07:30,Clear,19°,6,40%,1015 hPa
